data_iniSE,epidemiological_week,estimated_cases,casos_est_min,casos_est_max,notified_cases,p_rt1,p_inc100k,Localidade_id,alert_level,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,date,year,month,city_name,uf,population,lat,lon,incidence_rate_per_100k,alert_status,avg_temp_c,total_precipitation_mm
1767484800000,202601,49,49,49.0,49,0.980989,4.6166573,0,2,211130020260120671,2026-08-06,São Luís,,1.5979517,1061374,25.9768857142857,82.7270285714286,1,1,1,72.9848714285714,58.8818,27.7522571428571,30.3098142857143,26,,,,,14727,2026-01-04,2026,1,São Luís,MA,1037775,-2.5307,-44.3068,4.72,Attention (Yellow),28.0,10.1
1768089600000,202602,42,42,42.0,42,0.844792,3.9571347,0,2,211130020260220671,2026-08-06,São Luís,,1.2628129,1061374,25.9764714285714,85.5321,1,0,1,75.9973857142857,64.0107857142857,27.8007714285714,30.1633857142857,20,,,,,14727,2026-01-11,2026,1,São Luís,MA,1037775,-2.5307,-44.3068,4.05,Attention (Yellow),28.2,19.1
1768694400000,202603,44,44,44.0,44,0.67351973,4.14557,0,2,211130020260320671,2026-08-06,São Luís,,1.1026875,1061374,25.2544,88.5551,1,0,1,79.7115142857143,67.8343428571429,26.9924571428571,29.4637142857143,24,,,,,14727,2026-01-18,2026,1,São Luís,MA,1037775,-2.5307,-44.3068,4.24,Attention (Yellow),27.5,34.6
1769299200000,202604,62,62,62.0,62,0.9599054,5.8414845,0,2,211130020260420671,2026-08-06,São Luís,,1.4061073,1061374,25.1570714285714,90.1025,1,1,1,82.6036,72.0341,26.7365714285714,29.0012,29,,,,,14727,2026-01-25,2026,1,São Luís,MA,1037775,-2.5307,-44.3068,5.97,Attention (Yellow),27.6,37.1
1769904000000,202605,55,55,55.0,55,0.7411766,5.181962,0,2,211130020260520671,2026-08-06,São Luís,,1.13523,1061374,25.5088285714286,89.5157142857143,1,0,1,80.3132857142857,69.1257,27.2063428571429,29.4125142857143,25,,,,,14727,2026-02-01,2026,2,São Luís,MA,1037775,-2.5307,-44.3068,5.3,Attention (Yellow),27.1,23.7
1770508800000,202606,52,52,52.0,52,0.4232439,4.8993096,0,2,211130020260620671,2026-08-06,São Luís,,0.9632265,1061374,24.3444285714286,91.0253428571429,1,0,1,83.4681714285714,73.7217285714286,26.0775857142857,28.2224857142857,29,,,,,14727,2026-02-08,2026,2,São Luís,MA,1037775,-2.5307,-44.3068,5.01,Attention (Yellow),26.7,43.9
1771113600000,202607,78,78,78.0,78,0.97007716,7.3489647,0,2,211130020260720671,2026-08-06,São Luís,,1.3852847,1061374,24.5046714285714,91.5049857142857,1,1,1,84.4002285714286,75.9621428571429,26.0916857142857,27.9777714285714,35,,,,,14727,2026-02-15,2026,2,São Luís,MA,1037775,-2.5307,-44.3068,7.52,Attention (Yellow),26.5,61.2
1771718400000,202608,95,95,95.0,95,0.99638623,8.950662,0,3,211130020260820671,2026-08-06,São Luís,,1.542098,1061374,24.5670857142857,91.7070285714286,1,1,2,86.5273428571429,79.2312142857143,25.8178714285714,27.3724571428571,45,,,,,14727,2026-02-22,2026,2,São Luís,MA,1037775,-2.5307,-44.3068,9.15,Alert (Orange),26.4,49.6
1772323200000,202609,128,128,128.0,128,0.99984115,12.059839,0,4,211130020260920671,2026-08-06,São Luís,,1.6656199,1061374,24.1663714285714,93.4803714285714,1,1,2,87.3674142857143,78.7685714285714,25.7646,27.8472,58,,,,,14727,2026-03-01,2026,3,São Luís,MA,1037775,-2.5307,-44.3068,12.33,Epidemic (Red),25.3,180.7
1772928000000,202610,156,156,156.0,156,0.9998245,14.697929,0,4,211130020261020671,2026-08-06,São Luís,,1.5721413,1061374,24.9258285714286,91.3874285714286,1,1,2,84.9978571428571,76.2660857142857,26.4765285714286,28.6946857142857,69,,,,,14727,2026-03-08,2026,3,São Luís,MA,1037775,-2.5307,-44.3068,15.03,Epidemic (Red),26.3,80.8
1773532800000,202611,150,150,150.0,150,0.93970037,14.132625,0,4,211130020261120671,2026-08-06,São Luís,,1.2063006,1061374,24.5768,92.7244428571429,1,0,2,86.5386857142857,80.1356428571429,26.0426571428571,27.5223142857143,55,,,,,14727,2026-03-15,2026,3,São Luís,MA,1037775,-2.5307,-44.3068,14.45,Epidemic (Red),26.4,71.0
1774137600000,202612,169,169,169.0,169,0.9206249,15.922757,0,4,211130020261220671,2026-08-06,São Luís,,1.1727219,1061374,25.0474,91.4001857142857,1,0,2,84.3657142857143,76.0415571428571,26.6589857142857,28.8456142857143,67,,,,,14727,2026-03-22,2026,3,São Luís,MA,1037775,-2.5307,-44.3068,16.28,Epidemic (Red),26.2,49.8
1774742400000,202613,148,148,148.0,148,0.3687431,13.944189,0,4,211130020261320671,2026-08-06,São Luís,,0.96219563,1061374,24.6469857142857,92.8730857142857,1,0,2,86.3754285714286,77.1818857142857,26.0580142857143,28.3152857142857,67,,,,,14727,2026-03-29,2026,3,São Luís,MA,1037775,-2.5307,-44.3068,14.26,Epidemic (Red),26.3,28.5
1775347200000,202614,207,207,207.0,207,0.9933552,19.503021,0,4,211130020261420671,2026-08-06,São Luís,,1.2961206,1061374,24.7974142857143,91.9646714285714,1,1,2,85.2067428571429,76.1257428571429,26.3972857142857,28.4290571428571,109,,,,,14727,2026-04-05,2026,4,São Luís,MA,1037775,-2.5307,-44.3068,19.95,Epidemic (Red),25.8,132.9
1775952000000,202615,194,194,194.0,194,0.9027779,18.278194,0,4,211130020261520671,2026-08-06,São Luís,,1.1458544,1061374,24.7707,93.6747857142857,1,0,2,87.9245428571429,79.3983428571429,26.1301,28.1268571428571,114,,,,,14727,2026-04-12,2026,4,São Luís,MA,1037775,-2.5307,-44.3068,18.69,Epidemic (Red),26.7,50.0
1776556800000,202616,165,165,165.0,165,0.15355021,15.545887,0,4,211130020261620671,2026-08-06,São Luís,,0.8964767,1061374,24.3093571428571,94.2814428571429,1,0,2,88.5598571428571,80.3813571428571,25.7149142857143,27.6483,90,,,,,14727,2026-04-19,2026,4,São Luís,MA,1037775,-2.5307,-44.3068,15.9,Epidemic (Red),25.9,130.8
1777161600000,202617,186,186,186.0,186,0.49564895,17.524454,0,4,211130020261720671,2026-08-06,São Luís,,0.99887127,1061374,25.6872571428571,88.6333,1,0,2,88.6333,88.6333,25.6872571428571,25.6872571428571,122,,,,,14727,2026-04-26,2026,4,São Luís,MA,1037775,-2.5307,-44.3068,17.92,Epidemic (Red),25.8,91.1
1777766400000,202618,220,220,220.0,220,0.97285414,20.727848,0,4,211130020261820671,2026-08-06,São Luís,,1.2120728,1061374,26.0692142857143,88.6558714285714,1,1,2,88.6558714285714,88.6558714285714,26.0692142857143,26.0692142857143,130,,,,,14727,2026-05-03,2026,5,São Luís,MA,1037775,-2.5307,-44.3068,21.2,Epidemic (Red),26.2,91.4
1778371200000,202619,212,212,212.0,212,0.86156887,19.97411,0,4,211130020261920671,2026-08-06,São Luís,,1.1145003,1061374,24.8479571428571,92.2048857142857,1,0,2,85.9317857142857,74.8581285714286,26.3450714285714,28.7672857142857,104,,,,,14727,2026-05-10,2026,5,São Luís,MA,1037775,-2.5307,-44.3068,20.43,Epidemic (Red),26.2,59.6
1778976000000,202620,257,257,257.0,257,0.9889618,24.213896,0,4,211130020262020671,2026-08-06,São Luís,,1.2371023,1061374,25.5318714285714,91.4184142857143,1,1,2,81.7364571428571,66.6720714285714,27.4425142857143,30.2541,149,,,,,14727,2026-05-17,2026,5,São Luís,MA,1037775,-2.5307,-44.3068,24.76,Epidemic (Red),26.4,53.6
1779580800000,202621,228,227,234.0,227,0.5912095,21.481588,0,4,211130020262120671,2026-08-06,São Luís,,1.0219376,1061374,25.8046857142857,89.8011571428572,1,0,2,81.9116,68.0864428571429,27.4946285714286,29.9141571428571,133,,,,,14727,2026-05-24,2026,5,São Luís,MA,1037775,-2.5307,-44.3068,21.97,Epidemic (Red),27.6,29.5
1780185600000,202622,238,236,249.0,236,0.5627442,22.423763,0,4,211130020262220671,2026-08-06,São Luís,,1.0146232,1061374,25.6505,90.0498,1,0,2,81.8651571428571,68.7346857142857,27.2467714285714,29.8705857142857,176,,,,,14727,2026-05-31,2026,5,São Luís,MA,1037775,-2.5307,-44.3068,22.93,Epidemic (Red),27.3,51.6
1780790400000,202623,261,256,279.0,256,0.8563511,24.590767,0,4,211130020262320671,2026-08-06,São Luís,,1.1000023,1061374,26.5223714285714,85.9206857142857,1,0,2,83.6434285714286,79.6193428571429,26.9406142857143,27.6230285714286,177,,,,,14727,2026-06-07,2026,6,São Luís,MA,1037775,-2.5307,-44.3068,25.15,Epidemic (Red),27.4,28.8
1781395200000,202624,170,163,190.0,163,0.0004105008,16.016973,0,4,211130020262420671,2026-08-06,São Luís,,0.71640676,1061374,26.8040285714286,84.4209428571429,1,0,2,84.4209428571429,84.4209428571429,26.8040285714286,26.8040285714286,114,,,,,14727,2026-06-14,2026,6,São Luís,MA,1037775,-2.5307,-44.3068,16.38,Epidemic (Red),27.8,8.5
1782000000000,202625,88,81,112.0,80,0.0,8.29114,0,2,211130020262520671,2026-08-06,São Luís,,0.39805168,1061374,26.4398428571429,84.2701571428571,1,0,1,84.2701571428571,84.2701571428571,26.4398428571429,26.4398428571429,58,,,,,14727,2026-06-21,2026,6,São Luís,MA,1037775,-2.5307,-44.3068,8.48,Attention (Yellow),27.1,38.8
1782604800000,202626,30,23,54.0,22,0.0,2.826525,0,2,211130020262620671,2026-08-06,São Luís,,0.17880268,1061374,27.0290428571429,81.9758714285714,1,0,1,81.9758714285714,81.9758714285714,27.0290428571429,27.0290428571429,11,,,,,14727,2026-06-28,2026,6,São Luís,MA,1037775,-2.5307,-44.3068,2.89,Attention (Yellow),27.1,29.5
1783209600000,202627,10,3,39.0,3,0.0,0.942175,0,2,211130020262720671,2026-08-06,São Luís,,0.10078786,1061374,26.5767714285714,82.9389857142857,1,0,0,82.9389857142857,82.9389857142857,26.5767714285714,26.5767714285714,3,,,,,14727,2026-07-05,2026,7,São Luís,MA,1037775,-2.5307,-44.3068,0.96,Attention (Yellow),27.4,15.0
1783814400000,202628,9,3,41.0,3,5.19e-08,0.84795743,0,2,211130020262820671,2026-08-06,São Luís,,0.19340412,1061374,26.7840571428571,80.9186571428571,1,0,0,80.9186571428571,80.9186571428571,26.7840571428571,26.7840571428571,3,,,,,14727,2026-07-12,2026,7,São Luís,MA,1037775,-2.5307,-44.3068,0.87,Attention (Yellow),27.4,21.0
1784419200000,202629,5,0,45.0,0,0.0011500397,0.4710875,0,2,211130020262920671,2026-08-06,São Luís,,0.2599274,1061374,27.0636714285714,80.0051285714286,1,0,0,80.0051285714286,80.0051285714286,27.0636714285714,27.0636714285714,0,,,,,14727,2026-07-19,2026,7,São Luís,MA,1037775,-2.5307,-44.3068,0.48,Attention (Yellow),27.3,9.1
1785024000000,202630,3,0,43.0,0,0.026317667,0.2826525,0,2,211130020263020671,2026-08-06,São Luís,,0.31864432,1061374,26.9096857142857,82.1579285714286,1,0,0,82.1579285714286,82.1579285714286,26.9096857142857,26.9096857142857,0,,,,,14727,2026-07-26,2026,7,São Luís,MA,1037775,-2.5307,-44.3068,0.29,Attention (Yellow),27.3,23.3
1672531200000,202301,19,19,19.0,19,0.75971174,1.8530077,0,1,270430220230119740,2024-01-18,Maceió,0,1.2712711,1025360,22.1428571428571,100,0,0,0,83.8545565714286,60.179396,25.3750002857143,29.8571428571429,15,,,,,18613,2023-01-01,2023,1,Maceió,AL,957916,-9.6658,-35.7353,1.98,Low Risk (Green),24.6,24.9
1673136000000,202302,26,26,26.0,26,0.9128801,2.5356948,0,1,270430220230219747,2024-01-25,Maceió,0,1.5125849,1025360,22.7142857142857,95.0208085714286,0,0,0,81.9059585714286,62.6074884285714,25.4583334285714,29.4285714285714,16,,,,,18613,2023-01-08,2023,1,Maceió,AL,957916,-9.6658,-35.7353,2.71,Low Risk (Green),26.3,6.6
1673740800000,202303,24,24,24.0,24,0.7056405,2.3406413,0,1,270430220230319747,2024-01-25,Maceió,0,1.17465,1025360,24.4285714285714,89.571632,1,0,0,89.571632,89.571632,24.4285714285714,24.4285714285714,19,,,,,18613,2023-01-15,2023,1,Maceió,AL,957916,-9.6658,-35.7353,2.51,Low Risk (Green),26.3,11.2
1674345600000,202304,13,13,13.0,13,0.05133222,1.2678474,0,1,270430220230419752,2024-01-30,Maceió,0,0.57634664,1025360,23.8571428571429,92.5514871428571,0,0,0,92.1608385714286,91.77019,23.9285714285714,24,9,,,,,18613,2023-01-22,2023,1,Maceió,AL,957916,-9.6658,-35.7353,1.36,Low Risk (Green),26.4,9.6
1674950400000,202305,24,24,24.0,24,0.6504934,2.3406413,0,1,270430220230519759,2024-02-06,Maceió,0,1.1205117,1025360,23,93.3868028571429,0,0,0,88.3493528571429,81.4833471428571,24.2202382857143,25.5714285714286,21,,,,,18613,2023-01-29,2023,1,Maceió,AL,957916,-9.6658,-35.7353,2.51,Low Risk (Green),27.0,11.0
1675555200000,202306,18,18,18.0,18,0.4171109,1.8736981,0,1,270430220230619768,2024-02-15,Maceió,0,0.9344236,960667,24.1428571428571,93.4564185714286,1,0,0,93.4564185714286,93.4564185714286,24.1428571428571,24.1428571428571,15,,,,,18613,2023-02-05,2023,2,Maceió,AL,957916,-9.6658,-35.7353,1.88,Low Risk (Green),25.9,35.0
1676160000000,202307,27,27,27.0,27,0.85097027,2.8105474,0,1,270430220230719773,2024-02-20,Maceió,0,1.3535839,960667,24.4285714285714,89.4416033333333,1,0,0,89.0433166666667,88.6450280952381,24.5952380952381,24.7619047619048,22,,,,,18613,2023-02-12,2023,2,Maceió,AL,957916,-9.6658,-35.7353,2.82,Low Risk (Green),26.9,7.6
1676764800000,202308,23,23,23.0,23,0.58529663,2.3941698,0,1,270430220230819780,2024-02-27,Maceió,0,1.0660479,960667,23.5714285714286,95.8757157142857,0,0,0,85.0580137142857,69.3335964285714,25.6845237142857,28.4285714285714,19,,,,,18613,2023-02-19,2023,2,Maceió,AL,957916,-9.6658,-35.7353,2.4,Low Risk (Green),27.4,9.9
1677369600000,202309,29,29,29.0,29,0.7730821,3.018736,0,1,270430220230919786,2024-03-04,Maceió,0,1.2280524,960667,24.7142857142857,89.5115522857143,1,0,0,88.4608978571429,87.2539808571428,24.9857142857143,25.2857142857143,25,,,,,18613,2023-02-26,2023,2,Maceió,AL,957916,-9.6658,-35.7353,3.03,Low Risk (Green),27.2,17.9
1677974400000,202310,45,45,45.0,45,0.987773,4.6842456,0,1,270430220231019794,2024-03-12,Maceió,0,1.7152264,960667,24.2857142857143,90.21312,1,1,1,87.2876542857143,84.2746014285714,24.7714285714286,25.2857142857143,38,,,,,18613,2023-03-05,2023,3,Maceió,AL,957916,-9.6658,-35.7353,4.7,Low Risk (Green),27.6,11.3
1678579200000,202311,59,59,59.0,59,0.997221,6.1415663,0,2,270430220231119800,2024-03-18,Maceió,0,1.8015507,960667,24.16,89.86630272,1,1,1,87.53961456,84.7627776,24.604,25.16,52,,,,,18613,2023-03-12,2023,3,Maceió,AL,957916,-9.6658,-35.7353,6.16,Attention (Yellow),27.4,17.6
1679184000000,202312,52,52,52.0,52,0.8114093,5.4129057,0,1,270430220231219808,2024-03-26,Maceió,0,1.1976806,960667,23.4285714285714,97.5468857142857,0,0,1,86.9594762857143,73.5935518571429,25.375,28.1428571428571,47,,,,,18613,2023-03-19,2023,3,Maceió,AL,957916,-9.6658,-35.7353,5.43,Low Risk (Green),26.3,26.8
1679788800000,202313,74,74,74.0,74,0.9716441,7.7029815,0,1,270430220231319814,2024-04-01,Maceió,0,1.4048305,960667,23.3333333333333,96.5387377777778,0,1,1,89.9746694814815,80.7592695555555,24.6913578518519,26.5925925925926,68,,,,,18613,2023-03-26,2023,3,Maceió,AL,957916,-9.6658,-35.7353,7.73,Low Risk (Green),26.0,66.7
1680393600000,202314,108,108,108.0,108,0.99985266,11.242189,0,1,270430220231419821,2024-04-08,Maceió,0,1.7612706,960667,23,98.3281828571429,0,1,1,85.0510637142857,64.9327017142857,25.8392857142857,30.1428571428571,96,,,,,18613,2023-04-02,2023,4,Maceió,AL,957916,-9.6658,-35.7353,11.27,Low Risk (Green),26.3,30.5
1680998400000,202315,91,91,91.0,91,0.8687943,9.472585,0,1,270430220231519827,2024-04-14,Maceió,0,1.1889358,960667,22.2857142857143,100,0,0,1,82.8613864285714,58.7916724285714,25.8571428571429,30.5714285714286,87,,,,,18613,2023-04-09,2023,4,Maceió,AL,957916,-9.6658,-35.7353,9.5,Low Risk (Green),26.0,36.5
1681603200000,202316,83,83,83.0,83,0.28235462,8.639831,0,1,270430220231619834,2024-04-21,Maceió,0,0.916446,960667,23.5714285714286,99.1701442857143,0,0,1,82.9313235714286,60.9545265714286,26.7083334285714,31.2857142857143,76,,,,,18613,2023-04-16,2023,4,Maceió,AL,957916,-9.6658,-35.7353,8.66,Low Risk (Green),26.7,11.8
1682208000000,202317,75,75,75.0,75,0.10909952,7.8070755,0,1,270430220231719841,2024-04-28,Maceió,0,0.8259618,960667,22.7142857142857,98.3281828571429,0,0,1,88.6513531428571,73.1965175714286,25.2083334285714,28.7142857142857,72,,,,,18613,2023-04-23,2023,4,Maceió,AL,957916,-9.6658,-35.7353,7.83,Low Risk (Green),27.0,25.8
1682812800000,202318,98,98,98.0,98,0.8374057,10.201245,0,1,270430220231819848,2024-05-05,Maceió,0,1.1565266,960667,24,95.9490584615385,0,0,1,94.3857723076923,93.5175230769231,24.1773506153846,24.2692307692308,88,,,,,18613,2023-04-30,2023,4,Maceió,AL,957916,-9.6658,-35.7353,10.23,Low Risk (Green),26.1,40.3
1683417600000,202319,84,84,84.0,84,0.51067305,8.743925,0,1,270430220231919855,2024-05-12,Maceió,0,1.0041312,960667,23.5555555555556,92.7754814814815,0,0,1,90.0661177777778,86.8975751851852,24.2645503703704,25,75,,,,,18613,2023-05-07,2023,5,Maceió,AL,957916,-9.6658,-35.7353,8.77,Low Risk (Green),26.1,22.8
1684022400000,202320,55,55,55.0,55,0.004847487,5.7251887,0,1,270430220232019862,2024-05-19,Maceió,0,0.64373934,960667,23.2857142857143,95.8203928571429,0,0,1,90.7927914285714,82.6565048571429,24.2380954285714,25.4285714285714,52,,,,,18613,2023-05-14,2023,5,Maceió,AL,957916,-9.6658,-35.7353,5.74,Low Risk (Green),26.5,8.5
1684627200000,202321,66,66,66.0,66,0.14787902,6.870227,0,1,270430220232119869,2024-05-26,Maceió,0,0.84049046,960667,22.7142857142857,100,0,0,1,93.0339787142857,82.7427314285714,24.2976191428571,26.4285714285714,64,,,,,18613,2023-05-21,2023,5,Maceió,AL,957916,-9.6658,-35.7353,6.89,Low Risk (Green),25.8,100.2
1685232000000,202322,70,70,70.0,70,0.5795641,7.286604,0,1,270430220232219876,2024-06-02,Maceió,0,1.034714,960667,23.56,95.7750312,0,0,1,93.83322176,92.201978,23.8822224,24.24,64,,,,,18613,2023-05-28,2023,5,Maceió,AL,957916,-9.6658,-35.7353,7.31,Low Risk (Green),25.7,62.0
1685836800000,202323,87,87,87.0,87,0.95381737,9.056208,0,2,270430220232319884,2024-06-10,Maceió,,1.3131388,960667,24.6511,86.8100285714286,1,1,1,82.5067,77.8358428571429,25.5514857142857,26.4431428571429,82,,,,,18613,2023-06-04,2023,6,Maceió,AL,957916,-9.6658,-35.7353,9.08,Attention (Yellow),25.2,49.8
1686441600000,202324,106,106,106.0,106,0.99169004,11.034,0,2,270430220232419884,2024-06-10,Maceió,,1.4319384,960667,24.6404571428571,88.4310714285714,1,1,1,81.5709714285714,74.5811571428571,25.6377857142857,26.5589285714286,103,,,,,18613,2023-06-11,2023,6,Maceió,AL,957916,-9.6658,-35.7353,11.07,Attention (Yellow),25.5,56.2
1687046400000,202325,75,75,75.0,75,0.21029733,7.8070755,0,1,270430220232519897,2024-06-23,Maceió,0,0.8806673,960667,23,95.1491371428571,0,0,1,94.31616,93.5088957142857,23.095238,23.1428571428571,73,,,,,18613,2023-06-18,2023,6,Maceió,AL,957916,-9.6658,-35.7353,7.83,Low Risk (Green),25.3,35.6
1687651200000,202326,71,71,71.0,71,0.07238902,7.3906984,0,1,270430220232619904,2024-06-30,Maceió,0,0.79418474,960667,22.1428571428571,95.9357757142857,0,0,1,93.55353,91.8241322857143,22.5079364285714,22.8571428571429,66,,,,,18613,2023-06-25,2023,6,Maceió,AL,957916,-9.6658,-35.7353,7.41,Low Risk (Green),24.9,53.7
1688256000000,202327,45,45,45.0,45,0.0007421406,4.6842456,0,1,270430220232719912,2024-07-08,Maceió,0,0.56112915,960667,22.4285714285714,94.4075764285714,0,0,1,92.1340142857143,89.8604542857143,22.7142857142857,23,43,,,,,18613,2023-07-02,2023,7,Maceió,AL,957916,-9.6658,-35.7353,4.7,Low Risk (Green),24.3,64.9
1688860800000,202328,32,32,32.0,32,0.0003158612,3.331019,0,1,270430220232819919,2024-07-15,Maceió,,0.49074352,960667,23.7002428571429,88.2186,0,0,0,83.7206142857143,78.8415428571429,24.7588285714286,25.7479571428571,30,,,,,18613,2023-07-09,2023,7,Maceió,AL,957916,-9.6658,-35.7353,3.34,Low Risk (Green),24.2,61.8
1689465600000,202329,45,45,45.0,45,0.30893412,4.6842456,0,1,270430220232919928,2024-07-24,Maceió,,0.90296483,960667,23.5877857142857,85.9357285714286,0,0,1,79.3238428571428,71.4313857142857,24.6522714285714,25.7402428571429,43,,,,,18613,2023-07-16,2023,7,Maceió,AL,957916,-9.6658,-35.7353,4.7,Low Risk (Green),24.4,16.2
1690070400000,202330,40,40,40.0,40,0.46068218,4.1637735,0,1,270430220233019933,2024-07-29,Maceió,,0.97839653,960667,23.9384571428571,85.0875,0,0,1,78.2368857142857,70.7749714285714,24.8908142857143,25.8172428571429,39,,,,,18613,2023-07-23,2023,7,Maceió,AL,957916,-9.6658,-35.7353,4.18,Low Risk (Green),24.4,29.0
1690675200000,202331,48,48,48.0,48,0.7814056,4.9965286,0,1,270430220233119941,2024-08-06,Maceió,,1.1787729,960667,23.5521714285714,84.2689428571429,0,0,1,78.1651571428571,71.5495,24.6794571428571,25.6311285714286,47,,,,,18613,2023-07-30,2023,7,Maceió,AL,957916,-9.6658,-35.7353,5.01,Low Risk (Green),24.7,18.9
1691280000000,202332,49,49,49.0,49,0.7336623,5.1006227,0,1,270430220233219948,2024-08-13,Maceió,,1.138389,960667,24.0487714285714,84.4990857142857,1,0,1,79.1479285714286,72.7302285714286,24.6952714285714,25.5388,47,,,,,18613,2023-08-06,2023,8,Maceió,AL,957916,-9.6658,-35.7353,5.12,Low Risk (Green),24.3,33.4
1691884800000,202333,45,45,45.0,45,0.47091326,4.6842456,0,1,270430220233319955,2024-08-20,Maceió,,0.9848603,960667,23.5354285714286,83.8248,0,0,1,77.3494857142857,70.4197571428572,24.5918571428571,25.5201571428571,42,,,,,18613,2023-08-13,2023,8,Maceió,AL,957916,-9.6658,-35.7353,4.7,Low Risk (Green),24.3,28.3
1692489600000,202334,35,35,35.0,35,0.10342977,3.643302,0,1,270430220233419962,2024-08-27,Maceió,,0.75586516,960667,24.3304571428571,85.3094857142857,1,0,0,81.5704714285714,76.6698285714286,25.2081714285714,26.0681142857143,31,,,,,18613,2023-08-20,2023,8,Maceió,AL,957916,-9.6658,-35.7353,3.65,Low Risk (Green),24.4,28.7
1693094400000,202335,36,36,36.0,36,0.21421306,3.7473962,0,1,270430220233519969,2024-09-03,Maceió,,0.8372769,960667,24.6489285714286,87.2008,1,0,0,81.0291142857143,74.1416714285714,25.7006428571429,26.6767142857143,33,,,,,18613,2023-08-27,2023,8,Maceió,AL,957916,-9.6658,-35.7353,3.76,Low Risk (Green),25.2,9.4
1693699200000,202336,21,21,21.0,21,0.014083337,2.1859813,0,1,270430220233619978,2024-09-12,Maceió,,0.55910355,960667,23.8625857142857,85.9743,0,0,0,79.5677428571429,73.0326142857143,24.7987857142857,25.6379,20,,,,,18613,2023-09-03,2023,9,Maceió,AL,957916,-9.6658,-35.7353,2.19,Low Risk (Green),25.5,13.7
1694304000000,202337,27,27,27.0,27,0.2549809,2.8105474,0,1,270430220233719983,2024-09-17,Maceió,,0.8431367,960667,24.1188428571429,83.7451571428571,1,0,0,78.1981285714286,72.4374857142857,25.0013857142857,25.7982857142857,26,,,,,18613,2023-09-10,2023,9,Maceió,AL,957916,-9.6658,-35.7353,2.82,Low Risk (Green),24.4,28.7
1694908800000,202338,17,17,17.0,17,0.069563344,1.7696038,0,1,270430220233819989,2024-09-23,Maceió,,0.6382451,960667,24.3260857142857,85.7403857142857,1,0,0,80.9515285714286,76.2121714285714,25.0677142857143,25.7298428571429,15,,,,,18613,2023-09-17,2023,9,Maceió,AL,957916,-9.6658,-35.7353,1.77,Low Risk (Green),25.0,20.2
1695513600000,202339,18,18,18.0,18,0.21293376,1.8736981,0,2,270430220233919997,2024-10-01,Maceió,,0.7811465,960667,24.7404,84.2012428571429,1,0,0,77.4915714285714,69.9829857142857,25.6967142857143,26.8205285714286,12,,,,,18613,2023-09-24,2023,9,Maceió,AL,957916,-9.6658,-35.7353,1.88,Attention (Yellow),25.1,31.7
1696118400000,202340,9,9,9.0,9,0.021999307,0.93684906,0,1,270430220234020004,2024-10-08,Maceió,,0.46261248,960667,24.7917,79.7559142857143,0,0,0,74.6294428571429,69.4015285714286,25.7315714285714,26.8227428571429,7,,,,,18613,2023-10-01,2023,10,Maceió,AL,957916,-9.6658,-35.7353,0.94,Low Risk (Green),25.3,2.4
1696723200000,202341,19,19,19.0,19,0.6928378,1.9777925,0,1,270430220234120011,2024-10-15,Maceió,,1.183526,960667,24.8633714285714,83.0523285714286,1,0,0,78.2042428571429,72.6618,25.7565142857143,26.7663,16,,,,,18613,2023-10-08,2023,10,Maceió,AL,957916,-9.6658,-35.7353,1.98,Low Risk (Green),25.9,16.0
1697328000000,202342,20,20,20.0,20,0.8210318,2.0818868,0,1,270430220234220018,2024-10-22,Maceió,,1.3639227,960667,24.3267142857143,81.2085857142857,0,0,0,76.1869285714286,71.1293714285714,25.2006,26.0496571428571,18,,,,,18613,2023-10-15,2023,10,Maceió,AL,957916,-9.6658,-35.7353,2.09,Low Risk (Green),25.6,15.3
1697932800000,202343,15,15,15.0,15,0.39610854,1.5614152,0,1,270430220234320026,2024-10-30,Maceió,,0.9114251,960667,24.9584857142857,82.9185142857143,0,0,0,77.7948714285714,70.4641,25.9766285714286,27.1899857142857,14,,,,,18613,2023-10-22,2023,10,Maceió,AL,957916,-9.6658,-35.7353,1.57,Low Risk (Green),24.9,22.2
1698537600000,202344,6,6,6.0,6,0.008078726,0.6245661,0,1,270430220234420032,2024-11-05,Maceió,,0.35092226,960667,25.4316428571429,80.8554,0,0,0,76.2021142857143,70.5223,26.3291142857143,27.4741,6,,,,,18613,2023-10-29,2023,10,Maceió,AL,957916,-9.6658,-35.7353,0.63,Low Risk (Green),26.4,7.0
1699142400000,202345,15,15,15.0,15,0.56319493,1.5614152,0,1,270430220234520038,2024-11-11,Maceió,,1.059817,960667,25.4112571428571,82.1573857142857,0,0,0,76.9321142857143,71.2251428571429,26.3827285714286,27.3410857142857,12,,,,,18613,2023-11-05,2023,11,Maceió,AL,957916,-9.6658,-35.7353,1.57,Low Risk (Green),27.0,3.2
1699747200000,202346,6,6,6.0,6,0.099630564,0.6245661,0,1,270430220234620046,2024-11-19,Maceió,,0.53850406,960667,25.6183285714286,80.0213,0,0,0,75.9825,70.6647571428571,26.5504142857143,27.5736571428571,6,,,,,18613,2023-11-12,2023,11,Maceió,AL,957916,-9.6658,-35.7353,0.63,Low Risk (Green),26.6,8.2
